id	gata	tal	gataAndTal
talOnly-synth148	0	1	0
talOnly-synth149	0	1	0
talOnly-synth150	0	1	0
talOnly-synth151	0	1	0
talOnly-synth152	0	1	0
talOnly-synth153	0	1	0
talOnly-synth154	0	1	0
talOnly-synth155	0	1	0
talOnly-synth156	0	1	0
talOnly-synth157	0	1	0
talOnly-synth158	0	1	0
talOnly-synth159	0	1	0
talOnly-synth160	0	1	0
talOnly-synth161	0	1	0
talOnly-synth162	0	1	0
talOnly-synth163	0	1	0
talOnly-synth164	0	1	0
talOnly-synth165	0	1	0
talOnly-synth166	0	1	0
talOnly-synth167	0	1	0
talOnly-synth168	0	1	0
talOnly-synth169	0	1	0
talOnly-synth170	0	1	0
talOnly-synth171	0	1	0
talOnly-synth172	0	1	0
talOnly-synth173	0	1	0
talOnly-synth174	0	1	0
talOnly-synth175	0	1	0
talOnly-synth176	0	1	0
talOnly-synth177	0	1	0
talOnly-synth178	0	1	0
talOnly-synth179	0	1	0
talOnly-synth180	0	1	0
talOnly-synth181	0	1	0
talOnly-synth182	0	1	0
talOnly-synth183	0	1	0
talOnly-synth184	0	1	0
talOnly-synth185	0	1	0
talOnly-synth186	0	1	0
talOnly-synth187	0	1	0
talOnly-synth188	0	1	0
talOnly-synth189	0	1	0
talOnly-synth190	0	1	0
talOnly-synth191	0	1	0
talOnly-synth192	0	1	0
talOnly-synth193	0	1	0
talOnly-synth194	0	1	0
talOnly-synth195	0	1	0
talOnly-synth196	0	1	0
talOnly-synth197	0	1	0
talOnly-synth198	0	1	0
talOnly-synth199	0	1	0
talOnly-synth200	0	1	0
talOnly-synth201	0	1	0
talOnly-synth202	0	1	0
talOnly-synth203	0	1	0
talOnly-synth204	0	1	0
talOnly-synth205	0	1	0
talOnly-synth206	0	1	0
talOnly-synth207	0	1	0
talOnly-synth208	0	1	0
talOnly-synth209	0	1	0
talOnly-synth210	0	1	0
talOnly-synth211	0	1	0
talOnly-synth212	0	1	0
talOnly-synth213	0	1	0
talOnly-synth214	0	1	0
talOnly-synth215	0	1	0
talOnly-synth216	0	1	0
talOnly-synth217	0	1	0
talOnly-synth218	0	1	0
talOnly-synth219	0	1	0
talOnly-synth220	0	1	0
talOnly-synth221	0	1	0
talOnly-synth222	0	1	0
talOnly-synth223	0	1	0
talOnly-synth224	0	1	0
talOnly-synth225	0	1	0
talOnly-synth226	0	1	0
talOnly-synth227	0	1	0
talOnly-synth228	0	1	0
talOnly-synth229	0	1	0
talOnly-synth230	0	1	0
talOnly-synth231	0	1	0
talOnly-synth232	0	1	0
talOnly-synth233	0	1	0
talOnly-synth234	0	1	0
talOnly-synth235	0	1	0
talOnly-synth236	0	1	0
talOnly-synth237	0	1	0
talOnly-synth238	0	1	0
talOnly-synth239	0	1	0
talOnly-synth240	0	1	0
talOnly-synth241	0	1	0
talOnly-synth242	0	1	0
talOnly-synth243	0	1	0
talOnly-synth244	0	1	0
talOnly-synth245	0	1	0
talOnly-synth246	0	1	0
talOnly-synth247	0	1	0
talOnly-synth248	0	1	0
talOnly-synth249	0	1	0
talOnly-synth250	0	1	0
talOnly-synth251	0	1	0
talOnly-synth252	0	1	0
talOnly-synth253	0	1	0
talOnly-synth254	0	1	0
talOnly-synth255	0	1	0
talOnly-synth256	0	1	0
talOnly-synth257	0	1	0
talOnly-synth258	0	1	0
talOnly-synth259	0	1	0
talOnly-synth260	0	1	0
talOnly-synth261	0	1	0
talOnly-synth262	0	1	0
talOnly-synth263	0	1	0
talOnly-synth264	0	1	0
talOnly-synth265	0	1	0
talOnly-synth266	0	1	0
talOnly-synth267	0	1	0
talOnly-synth268	0	1	0
talOnly-synth269	0	1	0
talOnly-synth270	0	1	0
talOnly-synth271	0	1	0
talOnly-synth272	0	1	0
talOnly-synth273	0	1	0
talOnly-synth274	0	1	0
talOnly-synth275	0	1	0
talOnly-synth276	0	1	0
talOnly-synth277	0	1	0
talOnly-synth278	0	1	0
talOnly-synth279	0	1	0
talOnly-synth280	0	1	0
talOnly-synth281	0	1	0
talOnly-synth282	0	1	0
talOnly-synth283	0	1	0
talOnly-synth284	0	1	0
talOnly-synth285	0	1	0
talOnly-synth286	0	1	0
talOnly-synth287	0	1	0
talOnly-synth288	0	1	0
talOnly-synth289	0	1	0
talOnly-synth290	0	1	0
talOnly-synth291	0	1	0
talOnly-synth292	0	1	0
talOnly-synth293	0	1	0
talOnly-synth294	0	1	0
talOnly-synth295	0	1	0
talOnly-synth296	0	1	0
talOnly-synth297	0	1	0
talOnly-synth298	0	1	0
talOnly-synth299	0	1	0
talOnly-synth300	0	1	0
talOnly-synth301	0	1	0
talOnly-synth302	0	1	0
talOnly-synth303	0	1	0
talOnly-synth304	0	1	0
talOnly-synth305	0	1	0
talOnly-synth306	0	1	0
talOnly-synth307	0	1	0
talOnly-synth308	0	1	0
talOnly-synth309	0	1	0
talOnly-synth310	0	1	0
talOnly-synth311	0	1	0
talOnly-synth312	0	1	0
talOnly-synth313	0	1	0
talOnly-synth314	0	1	0
talOnly-synth315	0	1	0
talOnly-synth316	0	1	0
talOnly-synth317	0	1	0
talOnly-synth318	0	1	0
talOnly-synth319	0	1	0
talOnly-synth320	0	1	0
talOnly-synth321	0	1	0
talOnly-synth322	0	1	0
talOnly-synth323	0	1	0
talOnly-synth324	0	1	0
talOnly-synth325	0	1	0
talOnly-synth326	0	1	0
talOnly-synth327	0	1	0
talOnly-synth328	0	1	0
talOnly-synth329	0	1	0
talOnly-synth330	0	1	0
talOnly-synth331	0	1	0
talOnly-synth332	0	1	0
talOnly-synth333	0	1	0
talOnly-synth334	0	1	0
talOnly-synth335	0	1	0
talOnly-synth336	0	1	0
talOnly-synth337	0	1	0
talOnly-synth338	0	1	0
talOnly-synth339	0	1	0
talOnly-synth340	0	1	0
talOnly-synth341	0	1	0
talOnly-synth342	0	1	0
talOnly-synth343	0	1	0
talOnly-synth344	0	1	0
talOnly-synth345	0	1	0
talOnly-synth346	0	1	0
talOnly-synth347	0	1	0
talOnly-synth348	0	1	0
talOnly-synth349	0	1	0
talOnly-synth350	0	1	0
talOnly-synth351	0	1	0
talOnly-synth352	0	1	0
talOnly-synth353	0	1	0
talOnly-synth354	0	1	0
talOnly-synth355	0	1	0
talOnly-synth356	0	1	0
talOnly-synth357	0	1	0
talOnly-synth358	0	1	0
talOnly-synth359	0	1	0
talOnly-synth360	0	1	0
talOnly-synth361	0	1	0
talOnly-synth362	0	1	0
talOnly-synth363	0	1	0
talOnly-synth364	0	1	0
talOnly-synth365	0	1	0
talOnly-synth366	0	1	0
talOnly-synth367	0	1	0
talOnly-synth368	0	1	0
talOnly-synth369	0	1	0
talOnly-synth370	0	1	0
talOnly-synth371	0	1	0
talOnly-synth372	0	1	0
talOnly-synth373	0	1	0
talOnly-synth374	0	1	0
talOnly-synth375	0	1	0
talOnly-synth376	0	1	0
talOnly-synth377	0	1	0
talOnly-synth378	0	1	0
talOnly-synth379	0	1	0
talOnly-synth380	0	1	0
talOnly-synth381	0	1	0
talOnly-synth382	0	1	0
talOnly-synth383	0	1	0
talOnly-synth384	0	1	0
talOnly-synth385	0	1	0
talOnly-synth386	0	1	0
talOnly-synth387	0	1	0
talOnly-synth388	0	1	0
talOnly-synth389	0	1	0
talOnly-synth390	0	1	0
talOnly-synth391	0	1	0
talOnly-synth392	0	1	0
talOnly-synth393	0	1	0
talOnly-synth394	0	1	0
talOnly-synth395	0	1	0
talOnly-synth396	0	1	0
talOnly-synth397	0	1	0
talOnly-synth398	0	1	0
talOnly-synth399	0	1	0
talOnly-synth400	0	1	0
talOnly-synth401	0	1	0
talOnly-synth402	0	1	0
talOnly-synth403	0	1	0
talOnly-synth404	0	1	0
talOnly-synth405	0	1	0
talOnly-synth406	0	1	0
talOnly-synth407	0	1	0
talOnly-synth408	0	1	0
talOnly-synth409	0	1	0
talOnly-synth410	0	1	0
talOnly-synth411	0	1	0
talOnly-synth412	0	1	0
talOnly-synth413	0	1	0
talOnly-synth414	0	1	0
talOnly-synth415	0	1	0
talOnly-synth416	0	1	0
talOnly-synth417	0	1	0
talOnly-synth418	0	1	0
talOnly-synth419	0	1	0
talOnly-synth420	0	1	0
talOnly-synth421	0	1	0
talOnly-synth422	0	1	0
talOnly-synth423	0	1	0
talOnly-synth424	0	1	0
talOnly-synth425	0	1	0
talOnly-synth426	0	1	0
talOnly-synth427	0	1	0
talOnly-synth428	0	1	0
talOnly-synth429	0	1	0
talOnly-synth430	0	1	0
talOnly-synth431	0	1	0
talOnly-synth432	0	1	0
talOnly-synth433	0	1	0
talOnly-synth434	0	1	0
talOnly-synth435	0	1	0
talOnly-synth436	0	1	0
talOnly-synth437	0	1	0
talOnly-synth438	0	1	0
talOnly-synth439	0	1	0
talOnly-synth440	0	1	0
talOnly-synth441	0	1	0
talOnly-synth442	0	1	0
talOnly-synth443	0	1	0
talOnly-synth444	0	1	0
talOnly-synth445	0	1	0
talOnly-synth446	0	1	0
talOnly-synth447	0	1	0
talOnly-synth448	0	1	0
talOnly-synth449	0	1	0
talOnly-synth450	0	1	0
talOnly-synth451	0	1	0
talOnly-synth452	0	1	0
talOnly-synth453	0	1	0
talOnly-synth454	0	1	0
talOnly-synth455	0	1	0
talOnly-synth456	0	1	0
talOnly-synth457	0	1	0
talOnly-synth458	0	1	0
talOnly-synth459	0	1	0
talOnly-synth460	0	1	0
talOnly-synth461	0	1	0
talOnly-synth462	0	1	0
talOnly-synth463	0	1	0
talOnly-synth464	0	1	0
talOnly-synth465	0	1	0
talOnly-synth466	0	1	0
talOnly-synth467	0	1	0
talOnly-synth468	0	1	0
talOnly-synth469	0	1	0
talOnly-synth470	0	1	0
talOnly-synth471	0	1	0
talOnly-synth472	0	1	0
talOnly-synth473	0	1	0
talOnly-synth474	0	1	0
talOnly-synth475	0	1	0
talOnly-synth476	0	1	0
talOnly-synth477	0	1	0
talOnly-synth478	0	1	0
talOnly-synth479	0	1	0
talOnly-synth480	0	1	0
talOnly-synth481	0	1	0
talOnly-synth482	0	1	0
talOnly-synth483	0	1	0
talOnly-synth484	0	1	0
talOnly-synth485	0	1	0
talOnly-synth486	0	1	0
talOnly-synth487	0	1	0
talOnly-synth488	0	1	0
talOnly-synth489	0	1	0
talOnly-synth490	0	1	0
talOnly-synth491	0	1	0
talOnly-synth492	0	1	0
talOnly-synth493	0	1	0
talOnly-synth494	0	1	0
talOnly-synth495	0	1	0
talOnly-synth496	0	1	0
talOnly-synth497	0	1	0
talOnly-synth498	0	1	0
talOnly-synth499	0	1	0
talOnly-synth500	0	1	0
talOnly-synth501	0	1	0
talOnly-synth502	0	1	0
talOnly-synth503	0	1	0
talOnly-synth504	0	1	0
talOnly-synth505	0	1	0
talOnly-synth506	0	1	0
talOnly-synth507	0	1	0
talOnly-synth508	0	1	0
talOnly-synth509	0	1	0
talOnly-synth510	0	1	0
talOnly-synth511	0	1	0
talOnly-synth512	0	1	0
talOnly-synth513	0	1	0
talOnly-synth514	0	1	0
talOnly-synth515	0	1	0
talOnly-synth516	0	1	0
talOnly-synth517	0	1	0
talOnly-synth518	0	1	0
talOnly-synth519	0	1	0
talOnly-synth520	0	1	0
talOnly-synth521	0	1	0
talOnly-synth522	0	1	0
talOnly-synth523	0	1	0
talOnly-synth524	0	1	0
talOnly-synth525	0	1	0
talOnly-synth526	0	1	0
talOnly-synth527	0	1	0
talOnly-synth528	0	1	0
talOnly-synth529	0	1	0
talOnly-synth530	0	1	0
talOnly-synth531	0	1	0
talOnly-synth532	0	1	0
talOnly-synth533	0	1	0
talOnly-synth534	0	1	0
talOnly-synth535	0	1	0
talOnly-synth536	0	1	0
talOnly-synth537	0	1	0
talOnly-synth538	0	1	0
talOnly-synth539	0	1	0
talOnly-synth540	0	1	0
talOnly-synth541	0	1	0
talOnly-synth542	0	1	0
talOnly-synth543	0	1	0
talOnly-synth544	0	1	0
talOnly-synth545	0	1	0
talOnly-synth546	0	1	0
talOnly-synth547	0	1	0
talOnly-synth548	0	1	0
talOnly-synth549	0	1	0
talOnly-synth550	0	1	0
talOnly-synth551	0	1	0
talOnly-synth552	0	1	0
talOnly-synth553	0	1	0
talOnly-synth554	0	1	0
talOnly-synth555	0	1	0
talOnly-synth556	0	1	0
talOnly-synth557	0	1	0
talOnly-synth558	0	1	0
talOnly-synth559	0	1	0
talOnly-synth560	0	1	0
talOnly-synth561	0	1	0
talOnly-synth562	0	1	0
talOnly-synth563	0	1	0
talOnly-synth564	0	1	0
talOnly-synth565	0	1	0
talOnly-synth566	0	1	0
talOnly-synth567	0	1	0
talOnly-synth568	0	1	0
talOnly-synth569	0	1	0
talOnly-synth570	0	1	0
talOnly-synth571	0	1	0
talOnly-synth572	0	1	0
talOnly-synth573	0	1	0
talOnly-synth574	0	1	0
talOnly-synth575	0	1	0
talOnly-synth576	0	1	0
talOnly-synth577	0	1	0
talOnly-synth578	0	1	0
talOnly-synth579	0	1	0
talOnly-synth580	0	1	0
talOnly-synth581	0	1	0
talOnly-synth582	0	1	0
talOnly-synth583	0	1	0
talOnly-synth584	0	1	0
talOnly-synth585	0	1	0
talOnly-synth586	0	1	0
talOnly-synth587	0	1	0
talOnly-synth588	0	1	0
talOnly-synth589	0	1	0
talOnly-synth590	0	1	0
talOnly-synth591	0	1	0
talOnly-synth592	0	1	0
talOnly-synth593	0	1	0
talOnly-synth594	0	1	0
talOnly-synth595	0	1	0
talOnly-synth596	0	1	0
talOnly-synth597	0	1	0
talOnly-synth598	0	1	0
talOnly-synth599	0	1	0
talOnly-synth600	0	1	0
talOnly-synth601	0	1	0
talOnly-synth602	0	1	0
talOnly-synth603	0	1	0
talOnly-synth604	0	1	0
talOnly-synth605	0	1	0
talOnly-synth606	0	1	0
talOnly-synth607	0	1	0
talOnly-synth608	0	1	0
talOnly-synth609	0	1	0
talOnly-synth610	0	1	0
talOnly-synth611	0	1	0
talOnly-synth612	0	1	0
talOnly-synth613	0	1	0
talOnly-synth614	0	1	0
talOnly-synth615	0	1	0
talOnly-synth616	0	1	0
talOnly-synth617	0	1	0
talOnly-synth618	0	1	0
talOnly-synth619	0	1	0
talOnly-synth620	0	1	0
talOnly-synth621	0	1	0
talOnly-synth622	0	1	0
talOnly-synth623	0	1	0
talOnly-synth624	0	1	0
talOnly-synth625	0	1	0
talOnly-synth626	0	1	0
talOnly-synth627	0	1	0
talOnly-synth628	0	1	0
talOnly-synth629	0	1	0
talOnly-synth630	0	1	0
talOnly-synth631	0	1	0
talOnly-synth632	0	1	0
talOnly-synth633	0	1	0
talOnly-synth634	0	1	0
talOnly-synth635	0	1	0
talOnly-synth636	0	1	0
talOnly-synth637	0	1	0
talOnly-synth638	0	1	0
talOnly-synth639	0	1	0
talOnly-synth640	0	1	0
talOnly-synth641	0	1	0
talOnly-synth642	0	1	0
talOnly-synth643	0	1	0
talOnly-synth644	0	1	0
talOnly-synth645	0	1	0
talOnly-synth646	0	1	0
talOnly-synth647	0	1	0
talOnly-synth648	0	1	0
talOnly-synth649	0	1	0
talOnly-synth650	0	1	0
talOnly-synth651	0	1	0
talOnly-synth652	0	1	0
talOnly-synth653	0	1	0
talOnly-synth654	0	1	0
talOnly-synth655	0	1	0
talOnly-synth656	0	1	0
talOnly-synth657	0	1	0
talOnly-synth658	0	1	0
talOnly-synth659	0	1	0
talOnly-synth660	0	1	0
talOnly-synth661	0	1	0
talOnly-synth662	0	1	0
talOnly-synth663	0	1	0
talOnly-synth664	0	1	0
talOnly-synth665	0	1	0
talOnly-synth666	0	1	0
talOnly-synth667	0	1	0
talOnly-synth668	0	1	0
talOnly-synth669	0	1	0
talOnly-synth670	0	1	0
talOnly-synth671	0	1	0
talOnly-synth672	0	1	0
talOnly-synth673	0	1	0
talOnly-synth674	0	1	0
talOnly-synth675	0	1	0
talOnly-synth676	0	1	0
talOnly-synth677	0	1	0
talOnly-synth678	0	1	0
talOnly-synth679	0	1	0
talOnly-synth680	0	1	0
talOnly-synth681	0	1	0
talOnly-synth682	0	1	0
talOnly-synth683	0	1	0
talOnly-synth684	0	1	0
talOnly-synth685	0	1	0
talOnly-synth686	0	1	0
talOnly-synth687	0	1	0
talOnly-synth688	0	1	0
talOnly-synth689	0	1	0
talOnly-synth690	0	1	0
talOnly-synth691	0	1	0
talOnly-synth692	0	1	0
talOnly-synth693	0	1	0
talOnly-synth694	0	1	0
talOnly-synth695	0	1	0
talOnly-synth696	0	1	0
talOnly-synth697	0	1	0
talOnly-synth698	0	1	0
talOnly-synth699	0	1	0
talOnly-synth700	0	1	0
talOnly-synth701	0	1	0
talOnly-synth702	0	1	0
talOnly-synth703	0	1	0
talOnly-synth704	0	1	0
talOnly-synth705	0	1	0
talOnly-synth706	0	1	0
talOnly-synth707	0	1	0
talOnly-synth708	0	1	0
talOnly-synth709	0	1	0
talOnly-synth710	0	1	0
talOnly-synth711	0	1	0
talOnly-synth712	0	1	0
talOnly-synth713	0	1	0
talOnly-synth714	0	1	0
talOnly-synth715	0	1	0
talOnly-synth716	0	1	0
talOnly-synth717	0	1	0
talOnly-synth718	0	1	0
talOnly-synth719	0	1	0
talOnly-synth720	0	1	0
talOnly-synth721	0	1	0
talOnly-synth722	0	1	0
talOnly-synth723	0	1	0
talOnly-synth724	0	1	0
talOnly-synth725	0	1	0
talOnly-synth726	0	1	0
talOnly-synth727	0	1	0
talOnly-synth728	0	1	0
talOnly-synth729	0	1	0
talOnly-synth730	0	1	0
talOnly-synth731	0	1	0
talOnly-synth732	0	1	0
talOnly-synth733	0	1	0
talOnly-synth734	0	1	0
talOnly-synth735	0	1	0
talOnly-synth736	0	1	0
talOnly-synth737	0	1	0
talOnly-synth738	0	1	0
talOnly-synth739	0	1	0
talOnly-synth740	0	1	0
talOnly-synth741	0	1	0
talOnly-synth742	0	1	0
talOnly-synth743	0	1	0
talOnly-synth744	0	1	0
talOnly-synth745	0	1	0
talOnly-synth746	0	1	0
talOnly-synth747	0	1	0
talOnly-synth748	0	1	0
talOnly-synth749	0	1	0
talOnly-synth750	0	1	0
talOnly-synth751	0	1	0
talOnly-synth752	0	1	0
talOnly-synth753	0	1	0
talOnly-synth754	0	1	0
talOnly-synth755	0	1	0
talOnly-synth756	0	1	0
talOnly-synth757	0	1	0
talOnly-synth758	0	1	0
talOnly-synth759	0	1	0
talOnly-synth760	0	1	0
talOnly-synth761	0	1	0
talOnly-synth762	0	1	0
talOnly-synth763	0	1	0
talOnly-synth764	0	1	0
talOnly-synth765	0	1	0
talOnly-synth766	0	1	0
talOnly-synth767	0	1	0
talOnly-synth768	0	1	0
talOnly-synth769	0	1	0
talOnly-synth770	0	1	0
talOnly-synth771	0	1	0
talOnly-synth772	0	1	0
talOnly-synth773	0	1	0
talOnly-synth774	0	1	0
talOnly-synth775	0	1	0
talOnly-synth776	0	1	0
talOnly-synth777	0	1	0
talOnly-synth778	0	1	0
talOnly-synth779	0	1	0
talOnly-synth780	0	1	0
talOnly-synth781	0	1	0
talOnly-synth782	0	1	0
talOnly-synth783	0	1	0
talOnly-synth784	0	1	0
talOnly-synth785	0	1	0
talOnly-synth786	0	1	0
talOnly-synth787	0	1	0
talOnly-synth788	0	1	0
talOnly-synth789	0	1	0
talOnly-synth790	0	1	0
talOnly-synth791	0	1	0
talOnly-synth792	0	1	0
talOnly-synth793	0	1	0
talOnly-synth794	0	1	0
talOnly-synth795	0	1	0
talOnly-synth796	0	1	0
talOnly-synth797	0	1	0
talOnly-synth798	0	1	0
talOnly-synth799	0	1	0
talOnly-synth800	0	1	0
talOnly-synth801	0	1	0
talOnly-synth802	0	1	0
talOnly-synth803	0	1	0
talOnly-synth804	0	1	0
talOnly-synth805	0	1	0
talOnly-synth806	0	1	0
talOnly-synth807	0	1	0
talOnly-synth808	0	1	0
talOnly-synth809	0	1	0
talOnly-synth810	0	1	0
talOnly-synth811	0	1	0
talOnly-synth812	0	1	0
talOnly-synth813	0	1	0
talOnly-synth814	0	1	0
talOnly-synth815	0	1	0
talOnly-synth816	0	1	0
talOnly-synth817	0	1	0
talOnly-synth818	0	1	0
talOnly-synth819	0	1	0
talOnly-synth820	0	1	0
talOnly-synth821	0	1	0
talOnly-synth822	0	1	0
talOnly-synth823	0	1	0
talOnly-synth824	0	1	0
talOnly-synth825	0	1	0
talOnly-synth826	0	1	0
talOnly-synth827	0	1	0
talOnly-synth828	0	1	0
talOnly-synth829	0	1	0
talOnly-synth830	0	1	0
talOnly-synth831	0	1	0
talOnly-synth832	0	1	0
talOnly-synth833	0	1	0
talOnly-synth834	0	1	0
talOnly-synth835	0	1	0
talOnly-synth836	0	1	0
talOnly-synth837	0	1	0
talOnly-synth838	0	1	0
talOnly-synth839	0	1	0
talOnly-synth840	0	1	0
talOnly-synth841	0	1	0
talOnly-synth842	0	1	0
talOnly-synth843	0	1	0
talOnly-synth844	0	1	0
talOnly-synth845	0	1	0
talOnly-synth846	0	1	0
talOnly-synth847	0	1	0
talOnly-synth848	0	1	0
talOnly-synth849	0	1	0
talOnly-synth850	0	1	0
talOnly-synth851	0	1	0
talOnly-synth852	0	1	0
talOnly-synth853	0	1	0
talOnly-synth854	0	1	0
talOnly-synth855	0	1	0
talOnly-synth856	0	1	0
talOnly-synth857	0	1	0
talOnly-synth858	0	1	0
talOnly-synth859	0	1	0
talOnly-synth860	0	1	0
talOnly-synth861	0	1	0
talOnly-synth862	0	1	0
talOnly-synth863	0	1	0
talOnly-synth864	0	1	0
talOnly-synth865	0	1	0
talOnly-synth866	0	1	0
talOnly-synth867	0	1	0
talOnly-synth868	0	1	0
talOnly-synth869	0	1	0
talOnly-synth870	0	1	0
talOnly-synth871	0	1	0
talOnly-synth872	0	1	0
talOnly-synth873	0	1	0
talOnly-synth874	0	1	0
talOnly-synth875	0	1	0
talOnly-synth876	0	1	0
talOnly-synth877	0	1	0
talOnly-synth878	0	1	0
talOnly-synth879	0	1	0
talOnly-synth880	0	1	0
talOnly-synth881	0	1	0
talOnly-synth882	0	1	0
talOnly-synth883	0	1	0
talOnly-synth884	0	1	0
talOnly-synth885	0	1	0
talOnly-synth886	0	1	0
talOnly-synth887	0	1	0
talOnly-synth888	0	1	0
talOnly-synth889	0	1	0
talOnly-synth890	0	1	0
talOnly-synth891	0	1	0
talOnly-synth892	0	1	0
talOnly-synth893	0	1	0
talOnly-synth894	0	1	0
talOnly-synth895	0	1	0
talOnly-synth896	0	1	0
talOnly-synth897	0	1	0
talOnly-synth898	0	1	0
talOnly-synth899	0	1	0
talOnly-synth900	0	1	0
talOnly-synth901	0	1	0
talOnly-synth902	0	1	0
talOnly-synth903	0	1	0
talOnly-synth904	0	1	0
talOnly-synth905	0	1	0
talOnly-synth906	0	1	0
talOnly-synth907	0	1	0
talOnly-synth908	0	1	0
talOnly-synth909	0	1	0
talOnly-synth910	0	1	0
talOnly-synth911	0	1	0
talOnly-synth912	0	1	0
talOnly-synth913	0	1	0
talOnly-synth914	0	1	0
talOnly-synth915	0	1	0
talOnly-synth916	0	1	0
talOnly-synth917	0	1	0
talOnly-synth918	0	1	0
talOnly-synth919	0	1	0
talOnly-synth920	0	1	0
talOnly-synth921	0	1	0
talOnly-synth922	0	1	0
talOnly-synth923	0	1	0
talOnly-synth924	0	1	0
talOnly-synth925	0	1	0
talOnly-synth926	0	1	0
talOnly-synth927	0	1	0
talOnly-synth928	0	1	0
talOnly-synth929	0	1	0
talOnly-synth930	0	1	0
talOnly-synth931	0	1	0
talOnly-synth932	0	1	0
talOnly-synth933	0	1	0
talOnly-synth934	0	1	0
talOnly-synth935	0	1	0
talOnly-synth936	0	1	0
talOnly-synth937	0	1	0
talOnly-synth938	0	1	0
talOnly-synth939	0	1	0
talOnly-synth940	0	1	0
talOnly-synth941	0	1	0
talOnly-synth942	0	1	0
talOnly-synth943	0	1	0
talOnly-synth944	0	1	0
talOnly-synth945	0	1	0
talOnly-synth946	0	1	0
talOnly-synth947	0	1	0
talOnly-synth948	0	1	0
talOnly-synth949	0	1	0
talOnly-synth950	0	1	0
talOnly-synth951	0	1	0
talOnly-synth952	0	1	0
talOnly-synth953	0	1	0
talOnly-synth954	0	1	0
talOnly-synth955	0	1	0
talOnly-synth956	0	1	0
talOnly-synth957	0	1	0
talOnly-synth958	0	1	0
talOnly-synth959	0	1	0
talOnly-synth960	0	1	0
talOnly-synth961	0	1	0
talOnly-synth962	0	1	0
talOnly-synth963	0	1	0
talOnly-synth964	0	1	0
talOnly-synth965	0	1	0
talOnly-synth966	0	1	0
talOnly-synth967	0	1	0
talOnly-synth968	0	1	0
talOnly-synth969	0	1	0
talOnly-synth970	0	1	0
talOnly-synth971	0	1	0
talOnly-synth972	0	1	0
talOnly-synth973	0	1	0
talOnly-synth974	0	1	0
talOnly-synth975	0	1	0
talOnly-synth976	0	1	0
talOnly-synth977	0	1	0
talOnly-synth978	0	1	0
talOnly-synth979	0	1	0
talOnly-synth980	0	1	0
talOnly-synth981	0	1	0
talOnly-synth982	0	1	0
talOnly-synth983	0	1	0
talOnly-synth984	0	1	0
talOnly-synth985	0	1	0
talOnly-synth986	0	1	0
talOnly-synth987	0	1	0
talOnly-synth988	0	1	0
talOnly-synth989	0	1	0
talOnly-synth990	0	1	0
talOnly-synth991	0	1	0
talOnly-synth992	0	1	0
talOnly-synth993	0	1	0
talOnly-synth994	0	1	0
talOnly-synth995	0	1	0
talOnly-synth996	0	1	0
talOnly-synth997	0	1	0
talOnly-synth998	0	1	0
talOnly-synth999	0	1	0
talOnly-synth1000	0	1	0
talOnly-synth1001	0	1	0
talOnly-synth1002	0	1	0
talOnly-synth1003	0	1	0
talOnly-synth1004	0	1	0
talOnly-synth1005	0	1	0
talOnly-synth1006	0	1	0
talOnly-synth1007	0	1	0
talOnly-synth1008	0	1	0
talOnly-synth1009	0	1	0
talOnly-synth1010	0	1	0
talOnly-synth1011	0	1	0
talOnly-synth1012	0	1	0
talOnly-synth1013	0	1	0
talOnly-synth1014	0	1	0
talOnly-synth1015	0	1	0
talOnly-synth1016	0	1	0
talOnly-synth1017	0	1	0
talOnly-synth1018	0	1	0
talOnly-synth1019	0	1	0
talOnly-synth1020	0	1	0
talOnly-synth1021	0	1	0
talOnly-synth1022	0	1	0
talOnly-synth1023	0	1	0
talOnly-synth1024	0	1	0
talOnly-synth1025	0	1	0
talOnly-synth1026	0	1	0
talOnly-synth1027	0	1	0
talOnly-synth1028	0	1	0
talOnly-synth1029	0	1	0
talOnly-synth1030	0	1	0
talOnly-synth1031	0	1	0
talOnly-synth1032	0	1	0
talOnly-synth1033	0	1	0
talOnly-synth1034	0	1	0
talOnly-synth1035	0	1	0
talOnly-synth1036	0	1	0
talOnly-synth1037	0	1	0
talOnly-synth1038	0	1	0
talOnly-synth1039	0	1	0
talOnly-synth1040	0	1	0
talOnly-synth1041	0	1	0
talOnly-synth1042	0	1	0
talOnly-synth1043	0	1	0
talOnly-synth1044	0	1	0
talOnly-synth1045	0	1	0
talOnly-synth1046	0	1	0
talOnly-synth1047	0	1	0
talOnly-synth1048	0	1	0
talOnly-synth1049	0	1	0
talOnly-synth1050	0	1	0
talOnly-synth1051	0	1	0
talOnly-synth1052	0	1	0
talOnly-synth1053	0	1	0
talOnly-synth1054	0	1	0
talOnly-synth1055	0	1	0
talOnly-synth1056	0	1	0
talOnly-synth1057	0	1	0
talOnly-synth1058	0	1	0
talOnly-synth1059	0	1	0
talOnly-synth1060	0	1	0
talOnly-synth1061	0	1	0
talOnly-synth1062	0	1	0
talOnly-synth1063	0	1	0
talOnly-synth1064	0	1	0
talOnly-synth1065	0	1	0
talOnly-synth1066	0	1	0
talOnly-synth1067	0	1	0
talOnly-synth1068	0	1	0
talOnly-synth1069	0	1	0
talOnly-synth1070	0	1	0
talOnly-synth1071	0	1	0
talOnly-synth1072	0	1	0
talOnly-synth1073	0	1	0
talOnly-synth1074	0	1	0
